Lien,type,prix,adresse,url_image
https://sn.coinafrique.com/annonce/vetements-enfants/habillement-enfant-5385294,Habillement enfant,4000.0,"HLM, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-bebe-5385356,Ensemble pour bébé,,"HLM, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-5385373,Ensemble bébé,,"HLM, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/survetement-coton-pour-enfants-5342624,Survêtement coton pour enfants,1500.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3543253,Chaussures fille,2000.0,"Mermoz-Sacré Coeur, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfants-coton-5342628,Ensemble pour enfants coton,7000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-3544110,Chaussures enfants friperie,,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfants-6mois-a-4ans-5342633,Ensemble pour enfants 6mois à 4ans,4000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3566810,Chaussures enfant friperie,,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfants-de-3ans-jusqua-8ans-5342638,Ensemble pour enfants de 3ans jusqu'à 8ans,7000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3566813,Chaussures enfant friperie,,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfants-de-2ans-a-12ans-5342643,Ensemble pour enfants de 2ans a 12ans,7000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3579013,Chaussures enfants,5000.0,"Medina, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfants-de-2ans-a-6ans-coton-5342650,Ensemble pour enfants de 2ans a 6ans coton,7000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-air-force-one-3599487,Baskets Air Force One,,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfants-de-1ans-a-3ans-5342641,Ensemble pour enfants de 1ans à 3ans,7000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfant-3617411,Ballerines enfant,7000.0,"Grand Yoff, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/emsemble-pour-enfants-3-pieces-5344462,Emsemble pour enfants 3 pièces,8000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3641151,Chaussures enfants,7000.0,"Grand Yoff, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/polo-lacoste-pour-enfants-5344468,Polo Lacoste pour enfants,4000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3641983,Chaussures enfant,3500.0,"Thies, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/robe-5344473,Robe,10000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3669952,Chaussures enfant,,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3669956,Chaussures enfant,,"Colobane, Dakar, Sénégal",
