Lien,type,prix,adresse,url_image
https://sn.coinafrique.com/annonce/chaussures-homme/asic-kayono-5656438,Asic kayono,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/asic-kayono-14-5656440,Asic kayono 14,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-740-5656445,Baskets New Balance 740,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-louis-vuitton-5656449,Baskets Louis Vuitton,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/sandale-dior-alpha-5656452,Sandale Dior alpha,17000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-asic-1130-5656446,Baskets Asic 1130,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-saucony-5656454,Baskets Saucony,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-max-95-5656457,Baskets Air Max 95,20000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-max-95-5666571,Nike Air Max 95,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/dior-b22-5666578,Dior b22,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-max-95-5666574,Nike Air Max 95,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/dior-b22-5666583,Dior b22,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-4-retro-5656461,Baskets Jordan 4 rétro,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-timberland-5656479,Baskets Timberland,30000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/dior-b22-5666582,Dior b22,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/timberland-boots-5670171,Timberland boots,30000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-3-retro-5658114,Baskets Jordan 3 rétro,20000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-p6000-5656495,Baskets Nike P6000,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5656488,Baskets Air force 1,13000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-3-5656508,Baskets Jordan 3,20000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-5656513,New Balance,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-fuel-cell-5656501,New Balance Fuel cell,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5656505,Baskets Air force 1,19000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-tn-5656485,Baskets Nike TN,17000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-montante-5656516,Baskets Air force 1 montante,17000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-timberland-boots-5670176,Baskets Timberland boots,30000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-louis-vuitton-5656538,Baskets Louis vuitton,22000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/asic-gel-nyc-5656524,Asic Gel Nyc,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/louis-vuitton-skate-5656527,Louis vuitton skate,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-1-5656536,Baskets Jordan 1,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/dior-cd-5656533,Dior cd,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-fendi-5656541,Baskets Fendi,22000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/nike-shox-r4-5685654,Nike shox R4,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-740-5685653,New balance 740,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-nocta-5656544,Baskets Nike nocta,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-samba-5656549,Baskets Adidas samba,20000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/nice-air-max-5658154,Nice Air Max,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-max-moto-5658152,Nike Air Max moto,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-max-moto-5658145,Baskets Nike Air Max moto,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-5660965,Chaussures de ville,20000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-5660971,Chaussures de ville,20000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-5660969,Chaussures de ville,20000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-5660975,Chaussures de ville,20000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-5660977,Chaussures de ville,20000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-5674245,New Balance,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/asic-gel-kayono-5674249,Asic gel kayono,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/asic-gel-5674251,Asic gel,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-force-1-cacao-5664658,Nike Air force 1 cacao,20000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-1000-5664664,Baskets New Balance 1000,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-1000-5664667,New Balance 1000,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-one-5683004,Baskets Air force one,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/air-force-one-5683003,Air force one,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/air-force-one-5683002,Air force one,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/louis-vuitton-alden-5659605,Louis vuitton alden,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-5681882,Mocassins,14000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5681879,Mocassins homme,14000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-5684648,Baskets Adidas,27000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-5684645,Baskets Adidas,27000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5701158,Chaussures homme,30000.0,"Dakar Plateau, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-adidas-spezial-5686387,Chaussures Adidas Spezial,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-spezial-5686382,Baskets Adidas Spezial,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/puma-speedcat-blue-5686391,Puma speedcat blue,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-puma-speedcat-blue-5686398,Baskets Puma speedcat blue,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-740-5675107,Baskets New Balance 740,25000.0,"Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-new-balance-740-5675109,Chaussures New Balance 740,25000.0,"Dakar, Sénégal",
